source,dest,time
26486,26058,20090416
45799,38436,20090225
25977,26007,20090214
27816,39714,20090303
20660,20450,20090215
26007,25977,20090220
26008,26007,20090312
26454,26007,20090227
35209,26008,20090403
25996,26409,20090320
34220,18883,20090321
25980,26484,20090219
25978,26007,20090320
26007,40036,20090317
26007,25978,20090228
28863,26484,20090220
26007,25978,20090314
25600,25979,20090227
38436,38436,20090312
58663,58541,20090702
28863,26008,20090219
39153,38903,20090227
27231,24631,20090718
26004,25996,20090220
26008,28863,20090219
51804,35213,20090325
31811,27006,20090719
36079,28872,20090323
25996,25366,20090306
36780,26008,20090302
52158,52157,20090715
36780,25996,20090319
32433,28781,20071130
29547,51992,20071201
28781,27732,20071204
51992,28781,20071202
50494,29135,20091008
50484,38217,20091012
50495,29135,20090929
50487,29135,20091009
32433,29135,20090116
32992,29135,20090304
29135,29135,20090121
54740,37934,20090509
48812,41955,20090822
55037,55401,20090516
28051,63246,20081206
49428,55037,20090705
55401,55400,20090517
52169,28051,20081016
55401,29135,20090519
29135,55037,20090602
32433,55037,20090503
35799,54988,20080908
51680,54985,20081209
32433,54986,20081020
36241,55401,20090427
54745,32433,20080723
54440,55037,20090911
29135,55401,20090816
33559,51534,20080917
26455,55037,20090417
54989,55401,20090719
37345,54987,20080915
54987,30580,20090724
34128,55037,20081102
29134,55400,20090506
55401,29135,20090508
54990,54992,20090119
36106,55037,20081104
32433,33016,20080915
32776,29135,20090802
54986,29135,20090813
55037,28051,20081209
54989,29134,20090908
46092,54987,20081009
55400,29135,20090505
34243,54988,20081016
33220,54987,20080924
49839,29135,20080725
29135,55401,20090524
54561,54745,20081030
33203,55037,20090504
32433,55401,20090415
28050,54987,20081008
33504,32776,20081014
45991,54987,20080722
29135,47646,20090509
46015,54987,20081013
55037,55401,20090801
55037,54717,20090118
29134,54988,20080922
40636,33029,20090405
27822,58964,20081010
54988,55037,20090906
54987,55401,20090724
55037,54991,20090829
32433,54991,20090410
54987,54987,20080924
34245,35799,20080924
54988,28051,20081028
55037,26490,20090531
28051,54986,20081204
55401,55401,20090905
29135,55037,20090414
37970,55037,20081015
50869,54987,20080818
40691,54992,20090704
32204,54987,20081023
32433,55037,20090606
34105,34117,20090727
32433,55037,20090605
54991,54991,20081027
18660,55037,20081128
55037,26056,20090411
33963,54987,20081202
54986,54987,20090703
29134,33144,20090407
54989,29135,20090523
54987,28051,20081129
55401,54991,20090905
55405,28051,20081128
54444,29135,20090601
32433,55400,20090505
55401,42977,20090529
34343,54987,20080910
32433,55400,20090426
29895,29135,20090501
29135,55037,20090603
35885,54987,20081025
65146,55401,20090711
6336,55037,20090908
49303,48812,20090807
54987,55037,20090819
56488,28051,20081027
36193,54988,20081127
29135,55401,20090904
33255,54987,20081030
32433,54309,20090903
29134,29135,20090525
32776,28051,20081104
29135,54992,20090408
32433,55400,20090428
55037,29135,20090907
55401,29135,20090901
29135,28051,20081012
55037,28660,20080825
33964,54561,20081028
54648,29135,20090506
52381,28051,20080916
42942,55037,20090529
55400,54987,20080725
54985,29135,20090413
54650,54991,20090406
54650,29135,20090427
54746,54986,20081015
34260,41967,20080901
55037,32433,20090606
55037,29135,20090903
57465,54987,20081201
49595,54987,20081027
55401,54991,20090830
