source,dest,time
27818,34440,20090613
35866,34440,20090524
34438,27798,20090621
27818,34441,20081203
34439,34440,20090420
34440,34440,20081110
35865,34440,20090214
21522,34440,20081227
34438,34440,20090617
37067,34440,20081106
25883,27798,20081202
36989,34440,20090210
32587,34440,20081202
34438,34440,20090608
34440,34440,20090416
32587,34440,20081205
36868,27225,20090119
34444,34440,20090607
34438,34440,20090208
36520,34441,20090111
34438,34440,20090328
32850,34440,20090520
34443,34438,20090327
9702,36868,20081117
34438,34440,20090703
34439,33057,20090108
34438,34440,20090523
35998,34440,20090419
34439,34440,20090307
34440,34440,20090207
28864,34440,20090119
34440,34440,20090406
36079,34440,20090118
34443,34440,20081220
32777,28874,20090319
36306,34440,20090623
36182,34440,20090118
34440,34440,20090216
36503,29135,20100518
29135,32433,20081204
32433,32433,20090304
29135,32789,20081006
36920,37573,20090304
29636,28780,20090228
28049,29135,20100510
29135,33111,20080528
33111,33111,20080525
29134,33111,20080523
33111,29135,20080527
32433,33111,20080530
33111,29135,20080529
30652,30653,20080510
31183,31185,20080512
33111,29135,20080523
32776,33111,20080522
33111,29135,20080602
29135,33111,20080527
28863,32379,20080710
29136,29135,20080527
31988,29135,20080531
32433,29135,20080701
30691,29135,20080621
30691,30691,20080711
33443,29135,20080510
29135,28878,20080519
29136,31380,20080512
32776,32776,20080223
29135,28863,20080715
30691,29135,20080710
31293,29135,20080601
32380,32433,20080412
30691,32433,20080128
29135,31293,20080523
29137,32433,20080408
30753,29530,20080411
29135,34755,20080530
29135,29506,20080528
31988,29135,20080522
29137,29137,20080520
29135,29505,20080516
29131,32433,20080428
32776,33111,20080214
29134,32776,20080415
32433,28864,20080710
19965,26054,20080407
29136,29135,20080509
29137,32433,20080627
32721,25972,20080411
29136,30184,20080505
29136,32433,20080622
29135,29137,20080520
29135,32721,20080609
29135,31132,20080428
29136,29135,20080414
31988,31290,20080517
32433,29139,20080707
32775,29135,20080416
29137,29135,20080714
34114,32429,20080412
29136,29135,20080508
29136,29136,20080526
29137,29135,20080605
32433,29572,20080202
31988,29631,20080426
29137,29135,20080506
31386,29675,20080412
29137,29135,20080409
32010,31989,20080410
29137,29135,20080416
32717,29135,20080124
28643,35195,20080411
29135,30088,20080709
33107,36485,20080407
36970,37341,20071203
25982,25982,20071215
32433,29135,20080630
29670,28793,20080629
28865,28208,20080328
25981,25982,20080309
25604,25735,20080328
26057,25364,20080309
25981,26489,20080309
32433,32717,20071207
28861,27945,20080402
25365,25982,20080309
36487,36216,20071203
29902,29670,20080629
32433,32433,20090507
32433,32433,20090506
29135,35305,20090911
25370,25599,20090905
29135,35305,20090914
25600,25369,20090801
29134,33545,20090917
33546,29135,20090918
28632,35305,20090918
29134,31919,20090918
29134,29135,20091012
33504,25531,20090828
33544,35305,20090912
33545,35305,20090913
29135,35305,20090909
25613,25370,20090829
25370,28048,20090830
33118,35305,20090915
32776,27798,20090417
33207,33111,20090731
22625,22593,20090419
29135,29135,20090603
37345,36283,20090209
34130,29135,20080903
36562,29135,20090318
36092,29135,20090324
21218,22621,20090419
29135,29135,20070427
32776,30084,20080901
36228,32721,20090209
33503,32765,20080911
33214,29135,20090403
33506,30084,20080818
37342,29135,20090113
36123,9715,20090614
29135,29135,20090619
34257,36462,20090527
29136,15615,20090519
29945,29135,20080903
28878,32832,20090112
36563,35797,20090519
37346,29135,20090520
25994,29369,20090419
28863,32004,20080930
37344,29135,20090206
32975,29135,20090325
28050,32692,20090331
32993,32993,20090515
28051,32692,20090307
33753,27446,20090414
29136,32692,20090415
35546,32097,20080910
32968,33107,20090620
29136,25577,20080221
33190,36420,20090614
33725,36634,20081229
25163,28050,20080515
28051,33756,20090421
33111,34343,20090703
35128,32097,20081208
22266,19854,20090803
36604,29135,20081226
32096,35770,20081021
34689,32097,20081113
29137,33031,20090412
26188,26813,20080227
32096,35770,20081204
32095,28051,20080902
32098,36634,20080916
28051,27820,20081019
25580,28051,20080228
32131,32097,20080829
28050,28051,20080917
25566,28051,20080513
32433,25165,20080213
28051,33527,20081109
34657,35770,20081030
36631,32097,20081021
28051,28051,20080510
29134,32433,20090425
32433,28051,20080911
35923,29135,20081230
29137,26029,20080306
33756,30828,20090416
33726,36634,20081016
28051,28050,20080316
33739,33118,20081012
35923,33814,20081114
35595,35771,20080909
32091,32098,20081117
32091,28051,20080910
32098,36635,20081118
36635,32097,20081210
31060,29654,20090503
30260,32097,20080903
33757,28051,20090327
33757,29134,20090420
33726,36635,20081210
32776,29135,20090827
29135,28051,20080517
50484,29135,20090924
45991,54987,20080722
36597,32097,20081104
32433,32097,20081023
49121,50538,20090823
33725,36635,20081225
37941,28051,20081024
35128,36634,20080903
32776,41956,20090927
35546,32097,20080912
35769,32097,20081128
32010,25000,20080514
33111,32900,20090623
32205,33111,20090702
28583,50757,20090509
29137,32692,20090729
28051,29135,20081109
49121,32992,20090617
35903,32097,20081203
32433,41956,20090826
25158,28051,20080506
28051,32097,20081208
41956,50482,20090806
34919,35770,20090106
27506,32097,20090108
32993,50484,20090519
29137,32288,20090408
32433,25941,20080511
28051,29135,20090404
32096,32097,20090106
50484,33154,20090624
50484,32776,20090613
50538,29135,20090902
32093,32098,20081218
49121,29135,20090823
32723,33152,20090928
28051,32180,20081227
30822,28050,20080528
33725,35770,20081113
32096,28050,20080925
28051,25000,20080226
33752,30761,20090707
27014,32002,20080520
32433,49121,20090513
33154,41956,20090821
34674,35496,20081028
32433,29135,20090819
50863,33107,20090703
49121,29135,20090920
33726,35770,20081023
32878,41956,20090928
50540,29135,20090915
32098,34619,20081211
27499,36635,20081203
49121,32433,20090523
33725,28051,20081224
33726,35770,20081107
49121,29135,20090913
29654,29135,20090811
33016,32993,20090519
29927,29135,20090224
29631,25948,20080522
31950,28846,20090416
29136,33752,20090414
41956,29135,20090806
35924,36636,20080917
49121,29135,20090923
34919,35770,20081020
50538,29135,20090928
50495,29135,20090917
34254,41956,20090909
48888,29135,20090922
32314,41956,20090921
25000,32952,20080303
35925,32097,20081217
29135,31113,20090223
33111,29636,20090623
35128,34263,20090106
29135,32879,20080229
50486,49121,20090808
36170,32097,20080901
33754,40660,20090320
29134,29135,20090405
50483,29135,20090812
32775,41956,20090915
32097,35770,20081020
35127,35770,20081218
35926,29135,20081022
49121,47662,20090815
35924,34656,20081223
49121,29135,20090826
50757,40647,20090329
33725,32098,20081112
29136,32289,20090322
29229,32776,20090514
30180,32692,20090707
29525,29135,20090812
29137,29135,20090302
29137,28050,20080502
50485,29135,20090918
33107,41956,20090922
50936,52717,20080315
28051,28051,20081022
29136,27669,20090824
34125,4868,20090321
50484,29135,20090909
33750,58219,20090418
50484,29135,20090831
55400,54987,20080725
48810,32433,20080525
50166,29135,20090910
25166,28051,20080516
31031,34420,20090516
50864,41956,20090925
28051,28051,20081018
50484,41955,20090901
27445,28051,20090415
33726,32097,20081105
35927,32097,20080916
29631,25163,20080528
28051,33754,20090324
50538,29135,20090831
33727,35848,20081014
32776,41956,20090918
58553,28051,20090418
33189,29135,20090914
35548,35771,20081211
32432,41956,20090825
35374,35770,20081223
32347,30033,20090522
33154,41956,20090625
31808,32096,20090512
35546,34619,20080904
28050,28777,20080927
33753,32049,20090410
26043,28051,20080529
33812,32098,20081127
33725,36960,20090108
21305,57371,20090620
53766,34252,20071007
58583,40549,20071005
57445,32433,20071010
57431,56777,20071008
57427,34127,20071003
32765,33192,20071009
56817,25425,20071002
53076,51174,20080915
52794,21002,20090619
52828,51174,20081005
52846,52794,20090828
46505,51587,20090217
51587,53551,20090326
46505,51587,20081127
53551,51174,20081127
52901,51174,20081018
52794,51174,20090414
50241,52794,20090408
52794,53551,20090701
52794,51174,20090626
50232,51587,20081110
51174,51174,20090306
52845,51587,20090328
52794,52794,20090321
52842,52794,20090620
51552,51587,20090102
52794,51587,20081029
51552,52794,20090627
51552,51587,20090503
52794,52794,20090706
51552,51174,20081209
51754,51174,20081017
52846,51587,20090629
51586,52794,20090824
49428,29647,20081113
27368,27406,20090805
51552,52794,20090607
52794,52794,20090510
51174,52794,20090427
52844,51587,20090317
51174,33725,20090313
51535,51174,20081010
52845,51587,20090222
52794,51174,20090111
52794,51752,20090216
46505,51587,20090702
52845,52794,20090301
52828,52793,20090618
52794,51174,20090907
52846,52794,20090617
52794,53551,20090610
51587,52846,20090315
52794,51587,20090719
51174,51587,20090416
51552,51174,20090616
52794,52794,20090329
49563,51174,20081004
52828,50239,20081111
52845,51587,20090331
52794,52794,20090621
52794,51587,20090526
52845,52794,20081211
51587,51174,20090322
50961,52794,20090818
52794,51174,20090629
51587,51174,20090311
51174,51587,20090304
52794,51587,20090516
52845,52794,20090708
52794,52794,20090501
52424,52794,20090405
52794,52794,20090403
52794,58473,20090912
52794,52794,20090726
52793,51587,20081027
52794,51174,20090217
53849,53110,20090309
52794,53551,20090623
52793,51534,20090522
51587,51174,20090226
52794,52845,20090422
52794,51174,20090409
52794,51174,20090702
52793,51587,20090728
51587,51587,20090511
52794,51587,20090818
51174,52794,20090325
50241,51174,20081017
50985,51174,20090225
52794,52845,20090308
52794,51787,20090711
22214,27142,20090814
51587,51174,20090331
52846,52794,20090509
52794,51174,20090112
51174,52794,20090422
51174,50240,20080919
46505,52794,20090816
52846,51587,20090624
52794,51421,20081116
52828,52794,20081031
52828,52845,20090331
52846,52795,20090616
52794,52794,20090704
51174,51174,20090227
52793,51587,20090419
52794,51174,20090119
51174,51587,20081027
52794,51587,20090829
29646,52794,20081114
51586,51586,20090724
53539,52846,20081021
52846,52794,20090507
49428,51174,20081215
53976,51174,20090304
52794,25766,20090803
52794,52794,20090823
50870,52794,20081202
51174,51174,20081016
52845,51174,20090223
52794,35129,20090613
50870,10372,20090820
52794,51174,20081206
39240,20627,20090803
52794,52794,20090604
52794,51174,20090408
52794,52794,20090416
51552,51174,20081201
52794,51587,20090601
51174,51174,20090221
50241,51174,20090412
51739,52794,20081126
52794,51174,20090305
51683,51174,20081026
53527,51587,20081116
50240,50241,20090105
51587,51174,20090715
52794,51174,20081111
53041,54985,20081128
46505,52828,20090713
53551,51174,20090220
52795,51174,20081109
52794,53551,20090401
52794,51174,20090329
52845,52845,20090226
52794,51174,20090103
52794,52847,20081207
52845,51174,20081209
52794,54420,20090905
33738,52794,20090614
54005,52794,20090608
51552,51587,20090817
51174,52794,20090316
51174,51174,20081003
25765,26343,20090808
52391,52794,20090521
50241,52845,20081124
51174,51587,20090112
20673,25765,20090810
51587,51587,20090425
52894,52794,20090226
52828,58163,20080918
53551,51587,20090409
52795,51587,20081105
51174,51174,20081009
50240,51587,20090511
51587,52845,20090607
51752,51174,20081007
51587,51587,20090515
52846,51587,20090710
52794,52794,20090101
52844,52794,20090303
58601,52794,20090912
52794,52794,20090528
36506,52794,20090819
52794,53551,20090611
52794,51587,20081130
46090,51174,20081214
52794,52794,20090417
52794,53551,20090319
51174,51174,20081014
51587,51552,20081107
52794,51587,20090310
52840,51163,20090216
52794,51174,20090422
51587,51174,20090512
52828,51587,20090625
50961,52794,20090118
53551,51174,20081013
51587,50241,20090617
51752,53524,20081126
52794,50241,20081112
50241,52794,20090414
51552,51174,20090908
50240,51174,20090220
53537,51587,20090504
52794,22764,20090813
52794,52794,20090530
52794,53551,20090618
52845,52794,20090630
52794,51174,20090304
51587,53551,20081020
52794,52794,20090705
51552,51587,20090108
51587,51174,20090426
52794,52794,20090531
52794,51174,20090828
50241,51174,20090307
25766,26297,20090808
52794,51174,20090406
52794,51587,20090717
52794,52794,20090913
46505,51174,20081125
50956,51587,20090905
50961,26297,20090726
52844,51174,20090113
53551,51587,20090701
52794,52794,20090830
50961,52794,20090825
52794,53551,20090709
52794,52828,20090301
52794,49218,20090819
51587,51174,20090428
52794,53551,20090624
52794,52794,20090606
53690,52794,20090906
52794,51587,20081024
51174,53778,20090326
53551,52841,20090324
52845,52794,20090711
52794,51174,20090712
51587,51174,20090219
51163,51587,20081215
52794,52794,20090519
51174,52794,20090415
52794,52843,20081123
52794,52794,20090520
52794,52828,20090827
53214,52794,20081128
51753,51587,20090423
52794,51552,20090505
52794,54943,20081115
52794,51587,20090612
52794,52794,20090609
52794,51787,20090816
27695,52794,20090809
52794,53551,20090415
52794,51174,20090620
53533,51424,20090622
25985,52794,20090814
52794,51587,20090605
52794,52794,20090602
51587,51587,20081025
51587,52794,20081214
52794,51174,20090708
52794,52900,20081025
52845,51587,20090822
52794,51174,20090630
50240,52794,20090310
52794,53551,20090316
51787,51174,20080914
51587,51753,20090708
51587,51587,20090507
52794,52794,20090909
52794,53551,20090507
51174,52794,20090513
52828,50239,20081127
52794,52794,20081107
52846,51174,20081022
51174,52794,20090308
50241,52794,20090821
52793,51587,20090505
52794,52794,20090514
51587,51174,20090224
52794,52794,20090518
52794,51174,20090504
53184,51174,20090325
52794,52794,20090526
52793,52794,20090107
52845,51587,20090611
51787,52794,20090827
52794,51587,20090725
51587,51587,20090427
52794,53551,20090703
50870,26297,20090807
50239,52794,20090315
51523,52794,20090524
52794,26297,20090810
52794,51587,20090719
52794,52794,20090623
51174,51174,20081019
52794,52794,20090603
51174,52794,20090401
51587,50241,20090621
51587,51587,20081129
49427,51587,20090713
51587,52794,20090502
40696,49307,20081202
54142,48894,20090108
48135,45538,20081025
55202,55319,20090917
51147,39255,20080922
48134,50843,20090316
57534,50238,20081209
48135,54468,20081010
57056,57056,20090111
50239,46367,20081209
37364,42394,20080529
57060,57062,20081224
55204,46367,20080527
50090,46367,20080909
40721,39573,20090924
53628,50572,20081225
55385,60014,20090214
41895,32992,20080509
59721,71329,20090320
50843,35333,20090111
46370,32991,20080708
45514,47939,20081207
42454,58639,20080522
48133,50920,20081214
6331,6390,20080920
58139,32776,20080507
53668,53576,20080925
40647,53980,20080723
46367,51147,20080617
58068,58068,20081116
53897,54468,20090113
48135,48135,20090207
55214,54468,20080909
32992,57570,20080506
26794,21366,20090220
50795,48130,20081206
51144,54468,20080924
54148,31588,20081203
29542,32751,20081203
48133,50572,20090112
40647,40647,20080523
48131,48134,20090119
22682,26099,20090111
53844,46367,20080905
55207,32070,20080708
29798,48130,20090312
48135,50807,20090609
53576,48396,20090226
6390,6390,20080920
53664,50795,20081005
57570,57570,20081116
52620,52620,20081014
48901,42886,20080517
12997,14076,20090120
54111,53664,20090304
60041,57570,20080503
48135,50843,20090115
51027,46367,20090521
50850,25216,20080919
50566,50535,20090110
45817,46367,20080520
53897,48135,20090207
52886,39573,20081215
54111,55700,20090211
58068,58068,20081116
27558,26953,20090220
58139,32992,20080430
57570,64174,20080510
53971,54111,20090722
32577,33087,20090208
58139,32992,20080505
47938,49486,20080520
55881,50807,20090910
32992,58068,20080509
58068,58381,20080510
32736,33276,20090313
58068,58068,20080510
49565,57062,20080520
57570,57570,20081116
51446,47939,20090117
48135,44130,20090312
32992,57570,20080508
