source,dest,daytime
60103,35821,2008090709
57988,53761,2011032923
56856,60103,2009102211
25365,57515,2011042210
56500,57515,2010120209
60104,58578,2009092323
58067,53761,2010081023
60103,50462,2008101923
32721,57515,2010011512
56500,57514,2011031610
60553,58020,2009101200
57514,53761,2010112523
57531,57515,2012030313
55821,57514,2011071409
59880,57514,2012010318
60263,60553,2009031710
54134,57514,2010030109
26454,57515,2011060313
58815,60553,2009092600
60553,58020,2009110300
56502,57515,2010123009
57514,58578,2010071123
60553,60103,2009071301
60103,58539,2009062301
58814,60103,2009032904
53761,57514,2010081609
48131,57514,2011101017
60103,59164,2008061000
57839,53761,2010042023
53761,57515,2010050413
48131,57515,2011101418
58936,59472,2010022300
58578,57515,2010101814
57850,53761,2012022708
60103,59164,2008062500
55558,57515,2012032123
57515,57280,2011061923
29135,35821,2008071914
57515,53761,2011061323
54134,57514,2010020411
59164,60553,2009061010
53761,57514,2010112309
26004,57515,2011041912
57812,57514,2011122818
60103,60103,2008100204
57836,53761,2011040623
58650,57515,2012041117
58067,53823,2011071210
60553,60103,2009060400
58067,57515,2010021602
57886,53761,2010012000
58067,53761,2010051123
58574,57514,2010102115
53990,57514,2009121411
58067,56500,2012011808
60103,60103,2009071604
60103,60553,2009022714
57416,60553,2009031010
60553,62710,2009030500
53761,58660,2010120909
55821,57514,2010062210
60103,62709,2009022600
58067,53761,2012060708
60104,60553,2009031811
60552,59164,2009010900
60103,60103,2008102300
54134,57514,2010022009
60103,59164,2008082623
60553,60103,2009062700
60103,59164,2008110623
60103,60553,2009032112
56500,57514,2011032109
26486,57514,2011111821
60046,60553,2008060110
53761,57514,2012011817
60553,60553,2008100508
53834,57514,2009111912
57386,59164,2009052600
58067,53761,2010052623
58068,53761,2011030323
55414,57515,2010082411
60103,58366,2008051400
57386,59164,2008081200
59164,60103,2008102010
60103,62710,2009031000
32433,60553,2008112803
60103,58814,2008092607
60553,59164,2008052100
56420,57515,2012021419
58067,53761,2012040607
60103,59164,2008081723
57511,53982,2009113023
57851,57514,2012010113
60553,60553,2008083101
57515,53761,2010120700
35856,60553,2009031911
56501,57515,2012031620
51264,60103,2008090809
60103,29135,2008102023
58066,53761,2011052423
60554,62710,2009031300
59164,60553,2009021910
25991,32208,2011111121
58577,57514,2009121113
58066,53761,2011060823
58067,53761,2010050923
55413,57515,2010082512
60553,60103,2009082300
57888,53761,2012032008
60103,60553,2008081703
58066,57514,2011051009
60553,29135,2009052802
58844,60103,2009051311
58066,57540,2010042723
57746,56249,2012010211
60553,58020,2009110500
48132,57514,2011101117
59164,60553,2009021113
60581,59164,2008081500
60103,59164,2008061100
58067,57279,2011061623
60103,59164,2008111200
57839,57514,2010042123
58067,53761,2010081923
53761,57514,2011041210
60103,60103,2009090201
53761,57515,2011011810
59164,60103,2009062910
59164,60103,2008070811
58067,53761,2010011823
53820,48131,2011091823
58067,57514,2011022004
58067,53761,2010012600
58066,57515,2011012903
56243,57514,2010121710
57514,58578,2010090623
58067,53761,2011071723
53761,57515,2010062912
60103,29134,2008082001
59164,58814,2008111810
57514,53761,2010120300
58067,53761,2010050323
40647,60103,2009041510
57515,53761,2011051623
58067,53761,2011032423
56923,60553,2009090709
60103,60103,2009081909
58065,53761,2010051823
59164,60553,2008061110
29525,30741,2008052402
53761,57514,2012022217
58067,53761,2010080323
60103,60553,2009071101
60103,58020,2009092423
35821,29135,2008112801
60489,60553,2008101010
60553,59164,2008082823
57514,53761,2010122723
60552,59164,2009033100
29629,32130,2008061407
56500,57514,2011111719
26007,29135,2008062804
58066,53761,2012060607
33504,29134,2009022010
58067,57514,2010012510
58066,53761,2011051923
60553,60553,2009072601
57515,53761,2011071123
60103,58578,2009091623
58652,58814,2009110409
57385,59164,2008070800
55821,57513,2011031510
60553,60553,2008092521
57419,59164,2009061000
58367,58367,2008051304
49229,58067,2010060411
57514,58841,2012021214
56500,57514,2011112319
53761,57514,2011010509
57515,53761,2010062823
48131,57514,2011100917
60103,29135,2008110201
53761,57514,2010120609
29135,58815,2008102509
35821,36424,2008072300
59164,60553,2009040110
60553,59135,2008052700
58816,60553,2009062102
58067,48131,2011091423
58065,57341,2012011419
66837,29135,2008053012
56500,57514,2012010918
60552,59164,2009041600
54135,57514,2010020209
57512,57515,2011061903
58814,60103,2009080702
60552,59164,2008061700
57515,53761,2012010408
53761,57514,2010070109
60104,60553,2009100202
57513,56369,2009121623
29135,35821,2008072413
57419,59164,2008070900
53833,57514,2009122111
56500,58140,2011110818
56243,57514,2010081009
58067,53761,2012011008
54817,60553,2009093012
59164,60103,2009052610
57515,53761,2010112323
57515,53761,2010081723
57041,57515,2011020403
60103,29135,2008071301
58067,53761,2011123108
58814,60103,2008091605
58065,59349,2012050511
58067,57515,2010102306
57515,53761,2011042823
58066,53761,2011072823
59164,60103,2008051911
55821,57514,2011040709
55918,57514,2012030117
60553,29135,2009052402
59164,60553,2009101614
57514,48131,2011083023
60103,59164,2008071500
60104,60103,2009072203
56500,57514,2011071310
56713,57513,2009120912
57513,56369,2009121423
57515,53761,2010061223
59164,60553,2008052711
57514,57514,2012022516
53761,58065,2012020617
60553,60553,2009083001
60103,29135,2009061302
29523,36273,2008091000
56500,57514,2011072609
50393,60553,2009081413
57515,53761,2012022108
60103,59164,2008062600
32721,60553,2008070515
57385,59164,2008070300
58067,53761,2010042523
57514,53761,2011010600
56500,57515,2011122720
59164,60553,2008101410
60552,59164,2008120100
40267,57514,2011022414
57513,57515,2011012308
29136,57515,2010010813
60552,58020,2009092023
60104,60103,2009080901
56500,57514,2011063010
60103,29135,2008083102
57513,53521,2009112523
29135,35821,2008061313
29137,57515,2010012410
59164,60103,2008081809
48133,57515,2011090212
57514,57515,2010050803
58067,53761,2012022408
57515,53761,2010123023
45852,57514,2010090912
60553,60553,2008040501
36415,57514,2011012201
60553,60553,2009052302
58368,58367,2008051504
60103,59164,2008092500
60553,60103,2009072306
58816,59164,2009060200
57811,53761,2011051023
58067,53761,2011123008
59164,60103,2008052110
57515,53761,2011062023
55821,57515,2010032909
58066,57515,2010072610
58067,53761,2012022008
53761,57515,2010051309
32038,35821,2008110212
48131,57514,2011101217
58814,57184,2009090723
57513,71353,2011093015
60553,60103,2009072000
60553,60553,2009032206
60103,60553,2008091503
53761,57514,2011051609
55821,57515,2011041309
53761,57514,2010041309
29638,29135,2008091407
55409,57515,2010012609
58099,57514,2010021803
58066,57514,2010040404
62437,60103,2009100506
59140,60553,2008110813
58814,29135,2009062803
22315,58829,2008060812
64290,71446,2010082707
55415,57514,2011032909
59316,57514,2010090409
62711,60553,2009030310
48134,57514,2011090609
58065,56500,2011060723
25970,57515,2011050312
57513,53982,2009110823
53761,57514,2010111509
56500,57515,2011013110
58067,53761,2011072523
53761,57514,2010010509
55821,57515,2010102013
58102,57515,2012040412
57515,53761,2010111523
58067,57514,2010072402
60553,60553,2009061100
53761,57515,2011052009
57514,53761,2010101301
55409,57514,2010100813
57514,57515,2010120505
59164,60553,2008052610
64174,60103,2008051014
58066,53761,2012022308
58067,53761,2012060808
58844,60553,2009040712
26007,26007,2008071206
48131,57514,2011090809
53761,57515,2012032917
29135,60103,2008071212
56500,57515,2010102710
58067,53761,2010061023
57514,53761,2010102623
50986,57512,2011070813
59350,57515,2012040211
29135,60103,2008053014
57515,48131,2011090623
57514,53761,2011072423
32776,35821,2008090313
58067,53761,2010062323
32776,57515,2010041609
57268,48131,2011082923
57514,53761,2010122900
57515,53761,2011062323
58073,53761,2011040723
60552,59164,2008102800
60553,60553,2009071501
58814,64774,2009010123
60553,60103,2009041701
56713,57515,2010050901
58067,54787,2011080610
58067,57515,2010040523
58113,53761,2012020308
53761,46071,2010080510
57515,53761,2012021508
58583,60013,2011040809
33812,57514,2011062110
58020,57514,2011011007
58066,53761,2012050408
56500,57514,2010051911
57507,58150,2009111523
58073,53761,2010041223
57512,53521,2009111823
58067,53761,2012031607
57424,57540,2009100923
60103,58020,2009092200
59164,60553,2008103010
60104,59164,2009020900
58066,53761,2010100823
58293,57514,2011062209
58814,21496,2008060808
57514,53761,2010072223
57416,60553,2009030200
57339,59164,2008082123
59164,60103,2009010411
53761,59050,2010112510
54818,60553,2009101313
59164,60553,2009033110
29953,29628,2008061405
60553,35821,2008043009
58065,57514,2011091004
69917,57859,2010111313
57514,58840,2011080423
60553,60103,2009061700
57514,53761,2011032723
55821,57514,2010090112
58066,56500,2012011208
57811,53761,2012032108
50674,60553,2008103110
51810,60103,2008062514
56500,57514,2012011917
60552,59164,2008101400
60553,60553,2008101205
60553,60553,2009080205
40431,57514,2010100409
48132,58137,2011091909
58067,53761,2010012723
58067,57515,2009121202
56500,57514,2010120711
58686,58754,2011031110
53992,57514,2009121309
48132,57514,2011091509
60103,59140,2008092223
55173,56710,2009121610
60103,58020,2009102900
58065,56500,2011060923
60553,58102,2008061503
59164,60553,2008082714
60553,60103,2009050904
57514,53761,2010122100
59164,60553,2009041411
53761,57514,2010122010
60103,58367,2008041700
48132,57514,2011102717
60103,60553,2009090603
60103,60553,2008082404
58067,18533,2010082523
57838,57514,2011061809
58722,58643,2010082014
57386,59164,2008120300
58066,53761,2011051300
58065,53761,2011041300
57514,53761,2010111823
57515,56502,2010072123
57515,57514,2011073105
58364,57513,2010112611
60104,60553,2008101609
56500,57514,2011071809
57515,53761,2011041123
60103,60103,2008062311
70123,57514,2012051618
57515,55082,2011060511
60249,58364,2008041800
60591,44021,2009070900
57514,53761,2010070523
35821,60103,2007072203
58066,53761,2010052523
28050,29135,2007081802
29136,28051,2007081809
31935,30653,2008071512
29876,30652,2008090906
31141,58041,2008051102
30529,31855,2008101109
31306,41178,2008061923
30464,30465,2008092510
30322,29876,2008090808
29930,30373,2008091504
30900,30652,2008100609
30653,36273,2008090601
29135,29134,2008060504
36426,31307,2008062113
31615,28345,2008091703
30652,30653,2008051000
32038,32038,2008060504
31141,33528,2008070223
31146,31306,2008101206
32776,29135,2008062204
29135,31849,2008070314
31935,29876,2008091201
31614,31184,2008091309
30652,33363,2008070323
31114,31140,2008091410
31183,31185,2008051201
31272,31185,2008091605
29135,31186,2008052301
31891,44103,2008082001
32804,44326,2008071803
31625,31183,2008100810
29256,31306,2008092003
31625,31829,2008082405
31935,31309,2008060709
30140,29876,2008092307
29135,31308,2008053113
32554,51214,2008062106
31015,30877,2008092604
31935,40955,2008071900
30877,28851,2007100600
28852,28851,2007100800
28852,29138,2007100608
32433,29630,2007100214
28049,28851,2007100900
33185,29135,2007072301
33389,29134,2007072400
36106,37072,2007072200
33180,29135,2007072904
27796,33238,2007072714
33223,33157,2007072702
29136,33238,2007072313
26008,33238,2007072605
44334,44643,2008112010
28790,44643,2008111107
57397,44643,2008112307
45646,47275,2008111201
44005,38066,2008120404
46324,60487,2008111304
51971,44643,2008112101
42435,44643,2008110901
46324,47273,2008121100
44001,44644,2008111910
44008,44643,2008111911
44643,53279,2008112310
40737,44643,2008120811
41654,43991,2008120708
54746,54830,2008120811
47751,53279,2008112023
44644,46200,2008112103
53326,44643,2008121006
44391,38049,2008120309
45252,41828,2008120506
40847,41244,2008111805
36272,35609,2008111103
42775,43153,2008121307
46558,44643,2008111203
40725,44643,2008120605
46409,44002,2008111308
48564,53178,2008112301
46200,56953,2008112104
41656,44643,2008110708
32689,32689,2008111105
46324,43295,2008120806
44333,56935,2008111500
55582,55803,2008112007
42435,44643,2008110909
44005,40725,2008120610
47752,47276,2008112201
36004,34479,2008111103
42437,44643,2008121009
47671,34205,2008112105
54224,55803,2008111201
28808,44002,2008120409
40814,44643,2008120513
44643,44643,2008120713
44663,44643,2008111712
46559,44643,2008121104
46326,45251,2008111606
45251,44643,2008120509
44334,47276,2008112007
53945,55673,2008112305
44010,44643,2008120912
51237,50594,2008121005
40737,44643,2008112210
47671,44555,2008111305
45869,36422,2008112204
56222,44643,2008121409
49828,53323,2008121005
45965,45962,2008111605
47923,47275,2008111102
44643,42479,2008111005
22546,30720,2008121102
44644,44643,2008112003
38049,44643,2008120311
42437,44643,2008120208
57454,54745,2008120809
36274,34534,2008120405
44644,40176,2008120510
44643,44643,2008120910
44649,42319,2008111009
47696,47693,2008111102
44643,44643,2008120915
44647,44643,2008111510
44339,59501,2008111705
44003,46381,2008110802
44007,44005,2008111910
44643,43991,2008121008
32433,44250,2010061010
32789,44504,2010052914
29140,44250,2010052512
55108,36612,2010060507
32433,37908,2010060111
45077,44250,2010060603
37259,44250,2010053111
45076,57277,2010052903
45061,29135,2010061201
37972,44250,2010061610
42816,29135,2010052502
37955,72826,2010061601
46211,29135,2010052701
45061,29135,2010052801
42816,29135,2010060102
28852,33191,2008120802
26105,33191,2008121823
26262,25918,2008120323
30624,33193,2008121001
28383,32720,2008120323
31113,14995,2008051001
30917,30584,2008052706
31113,30918,2008050605
30962,28614,2008062701
30918,30966,2008043007
31112,30411,2008050503
34438,27798,2009032600
36239,34441,2009010911
36988,37049,2008120505
25883,34440,2009011204
35998,34440,2009062412
25879,28047,2009011606
36323,34440,2008120612
30260,25883,2009011201
27798,31015,2009022512
34438,34440,2009061323
33012,33770,2008120607
34438,28874,2009040623
35866,34440,2009031600
36520,34440,2008112010
30877,34440,2009061013
34439,27798,2008110323
34443,27798,2009031900
32648,27798,2008103023
31013,34440,2008103109
34440,32587,2008121200
35866,34439,2009031800
34438,34439,2009061523
33005,34440,2008110206
34441,9702,2008121623
27818,34438,2009032611
34674,34674,2009021108
34438,34440,2009012112
36181,34441,2009063000
34440,37612,2009011205
34443,34439,2009030900
34438,34440,2009061423
25883,34440,2009012008
33214,34440,2008111711
32182,34440,2009060423
34444,34440,2009022104
34440,34440,2008110612
31014,34440,2009040712
34440,32996,2009022304
33543,34440,2009031501
34438,34438,2009060100
31559,34440,2009032105
35046,35302,2009032205
27798,34440,2009062109
32592,34440,2009041323
34439,33005,2009051703
30622,34440,2009011510
34438,34440,2009061023
34440,34440,2008121314
31015,34440,2008111109
27587,34440,2009011213
28852,34440,2009021612
28320,27587,2009011212
28854,34440,2009030511
34443,34440,2009033123
34440,34440,2008110223
34440,34440,2008111012
36182,31999,2009020100
32647,34440,2008122811
31951,28874,2008111100
31015,33276,2008120809
35784,12979,2008121500
34440,30622,2009020923
34440,34440,2008111607
35830,34440,2009022204
35866,34440,2009042000
34440,27798,2009011500
36868,27225,2008120203
35906,34438,2009031912
34440,27818,2009021523
34440,27798,2009051323
32728,34440,2009020110
34440,34440,2009051502
36182,36296,2009011006
37064,32716,2009021002
28874,34439,2009031300
32694,34440,2008110105
31559,34440,2008121411
35998,34439,2009031100
32647,34440,2009033011
37284,34440,2009010808
34440,25879,2009011602
27798,34440,2009062801
31559,34440,2008121712
34440,34440,2008110807
32647,27225,2008122600
31013,34441,2008110709
34440,27798,2009022512
31946,27798,2008110700
35999,34440,2009041201
34438,34439,2009040123
32587,34440,2009011311
34444,34440,2009053100
29890,34440,2009051309
31935,34440,2009060213
32647,25883,2008112203
36366,34440,2008121211
33963,34440,2008121610
36283,32587,2008120212
9702,31559,2008121710
